TimeStamp,"Team Name (you can have fun with this, but please keep it appropriate :)",Team Captain Discord Username(s),Rostered Player 1 Discord Username,Rostered Player 1 Overstat Link,Rostered Player 2 Discord Username,Rostered Player 2 Overstat Link,Rostered Player 3 Discord Username,Rostered Player 3 Overstat Link,Have you and your teammates played in VESA Apex leagues before? (this does not include scrims/community events),How familiar is your team with competitive apex?,What is the average rank of your team?,What platform does your team play on?,Are there any days of the week your team CAN NOT play? (We can't promise to accommodate you as leagues are separated by skill),Additional Comments
6/24/2025 15:10:16,Kissing Your Dads Toes,ColedColedWorld,Nope Rope,https://overstat.gg/player/1120555.Nope%20Rope/overview,ejustice74,https://overstat.gg/player/1120556.ejustice74/overview,ColedColedWorld,https://overstat.gg/player/1122065.ColedColedWorld/overview,"Yes, all 3 have",5,Diamond,All PC,No Scheduling Issues,
6/24/2025 17:09:26,KimK (Formerly All Brain No Aim),Figgy14,Figgy14,https://overstat.gg/player/753392.Figgy14/overview,Maschidezin,https://overstat.gg/player/2345708.MaschidezinTV/overview,Solis,N/A,"2 of us have, 1 has not",4,Diamond,All PC,No Scheduling Issues,Changing name from All Brain No Aim to KimK (KimKay)
6/24/2025 17:48:26,Stargazers,.unix.,.unix.,https://overstat.gg/player/533769.Unix%20IRL/overview,EnvyxSkillet,https://overstat.gg/player/970633.envyxskillet/overview,xjmanzerozerox,https://overstat.gg/player/3030174.TGUN_Turtle/overview,"Yes, all 3 have",3,Diamond,"Some PC, some console","Monday, Wednesday","I'd average our team ranked wise into top of Diamond, low Masters maybe. We came 3rd in the mini series. Also, Envy is only able to play on Thursdays, and will miss two placement days while he is on vacation. The Mini season will be a good representation of what we can do as a team. DM me if you need anything. Thanks!- TGUN_Turtle"
6/24/2025 23:32:45,Xzile eSports,spetzmg & kaynun,XZL spetz,https://overstat.gg/player/82178.XZL%20SPETZ/overview,kaynun,https://overstat.gg/player/238512.XZL%20kaynun/matches,FireDragon,https://overstat.gg/player/364411.XZL%20FireDragon/overview,"Yes, all 3 have",5,Masters,All PC,No Scheduling Issues,
6/25/2025 11:33:11,Waffle Cone,Stabjackal,Stabjackal,https://overstat.gg/player/1065768/overview,Astris86,https://overstat.gg/player/3276923/overview,Bluegreek,https://overstat.gg/player/2779957/overview,"Yes, all 3 have",5,Diamond,All PC,No Scheduling Issues,
6/25/2025 13:32:00,Chocobo Drift,Sleeping,the_sleeping,https://overstat.gg/player/753149/overview,itspenguinii,https://overstat.gg/player/753150/overview,chriskkkk,https://overstat.gg/player/753151/overview,"Yes, all 3 have",4,Diamond,All PC,No Scheduling Issues,
6/25/2025 19:14:41,Gorilla Munch,godspeed3693,godspeed3693,N/A,.sev4592,N/A,callmekenny_,N/A,None of us have played in the VESA Apex Leagues before,5,Platinum,All PC,No Scheduling Issues,can not get overstat to link properly we are working on it.
6/25/2025 20:12:03,Milf Busters,"Luzer, Revy2hands",Luzer,https://overstat.gg/player/144890/overview,Revy2hands,https://overstat.gg/player/1307495/overview,Poptart,https://overstat.gg/player/347888/overview,"Yes, all 3 have",4,Diamond,All PC,No Scheduling Issues,Coming for your milfs
6/25/2025 20:32:26,McDoDin,ec_doom,ec_doom,https://overstat.gg/player/53640.ec%20doom/overview,ohdinseye,https://overstat.gg/player/1772428.Ohdinseye/overview,McCheesy0514,https://overstat.gg/player/1772426.McCheesy/overview,None of us have played in the VESA Apex Leagues before,2,Platinum,All PC,No Scheduling Issues,"there may be a scheduling issue later, but we also have a sub"
6/25/2025 21:50:31,comeback kings ,tacticalmyst_ttv,tacticalmyst_ttv,https://overstat.gg/player/2418370/overview,@IamAtomic_TV,https://overstat.gg/player/14809.IamAtomicTTV/overview,rbyyy,https://overstat.gg/player/238388.Rbyyy/overview,"1 of us has, 2 have not",5,Diamond,All PC,No Scheduling Issues,
6/25/2025 22:02:01,Globo gym,"brockfps_ , _knightO5",brockfps_,https://overstat.gg/player/79559/overview,logan21,https://overstat.gg/player/79560/overview,_knightO5,https://overstat.gg/player/15764/overview,"1 of us has, 2 have not",5,Masters,All PC,No Scheduling Issues,Knight is season 3 Match point winner
6/25/2025 22:11:24,DW Evolution,mangoman0125,Mangoman125,https://overstat.gg/player/684080.Mango%20Man/overview,parcifalog,https://overstat.gg/player/910643.DWE%20Parcifal/overview,teachdayouth,https://overstat.gg/player/53953.DWE%20TTV%20Teach%20Da%20Youth/overview,"Yes, all 3 have",5,Platinum,All PC,No Scheduling Issues,
6/25/2025 22:14:24,Dire Wolves,UselessRoyalty,UselessRoyalty,https://overstat.gg/player/41188.DW_UselessRoyalty/overview,Remydees,https://overstat.gg/player/2087235/overview,MrBr0Jangles05,https://overstat.gg/player/1030625/overview,"Yes, all 3 have",5,Diamond,All PC,Wednesday,Currently playing in SkyFire so we can not play Wednesdays at all during this season!
6/25/2025 23:38:19,Bleed,fuzegravity1,fuzegravity1,https://overstat.gg/player/3657172.Fuzegravity/overview,reasonszn_,https://overstat.gg/player/1111526.twitch.tv%2Freasonszn/overview,fear8035,https://overstat.gg/player/4207136.uFears/overview,"Yes, all 3 have",4,Diamond,All PC,No Scheduling Issues,
6/26/2025 12:56:24,GRIZZLY,cjsmoove05,cjsmoove05 ,https://overstat.gg/player/189343/overview,ttvbpsword45,https://overstat.gg/player/163025/overview,46miggy,https://overstat.gg/player/231950/overview,"1 of us has, 2 have not",3,Diamond,All PC,No Scheduling Issues,Dallas is our coach 
6/26/2025 16:27:02,Wasted Potential,Skratchd,Skratchd,https://overstat.gg/player/2013860.Skratchd_/matches,MannikTV,https://overstat.gg/player/592270.MannikTV/overview,Golfy,https://overstat.gg/player/141293.golfy/overview,"Yes, all 3 have",4,Masters,All PC,No Scheduling Issues,
6/26/2025 16:53:50,Est Mango Guapo,Xhander,Apguapo,https://overstat.gg/player/138807.twitch.tv%2Fapguapo/overview,Est Wattz,https://overstat.gg/player/378622.EST%20Wattzz/overview,.xhander,https://overstat.gg/player/45563.BIG%20xhander/overview,"Yes, all 3 have",5,Diamond,All PC,No Scheduling Issues,
6/26/2025 23:18:19,Gaming Uncles ,inoriboob,dekta_ttv,https://overstat.gg/player/88935/overview,ssjninja201,https://overstat.gg/player/3041797/overview,inoriboob,https://overstat.gg/player/3041796/overview,"1 of us has, 2 have not",2,Diamond,All PC,No Scheduling Issues,
6/27/2025 13:50:06,Brotato Chip,jackhedoesit,jackhedoesit,https://overstat.gg/player/753419.JackHeDoesIt/overview,Mikiedelliii,https://overstat.gg/player/753418.MikieDelliii/overview,galactic_frei,https://overstat.gg/player/753420.BossBBALLER101/overview,"Yes, all 3 have",5,Platinum,"Some PC, some console",No Scheduling Issues,I think you should keep us in lobby 4 until we can fight our way out of it. Been jumping back and forth between 4 and 5 and is probably best for us + health of lobby 5.
6/27/2025 16:18:03,Newfisher,hatch,Tonypikachu,https://overstat.gg/player/1041430.TONYPIKACHU/overview,Americanman1776,https://overstat.gg/player/2189365.AmericanMan/overview,Hatch,https://overstat.gg/player/923262.hatch/overview,"2 of us have, 1 has not",5,Diamond,All PC,Wednesday,"Teaching friend how to play comp for the first time, mainly for vibes"
6/27/2025 18:21:37,synergy,iitznthan,iitznthan,https://overstat.gg/player/50986/overview,imysticvortex,https://overstat.gg/player/378660/overview,jay,https://overstat.gg/player/776474/overview,"1 of us has, 2 have not",5,Diamond,All PC,No Scheduling Issues,
6/27/2025 19:56:31,Geriatric Reflexes,Enderphor,Enderphor,https://overstat.gg/player/2299736.Enderphor/overview,EagleUSA,https://overstat.gg/player/2299737.EagleUSA/overview,Sithopher,https://overstat.gg/player/2299738.Sithopher/overview,"Yes, all 3 have",4,Platinum,All PC,No Scheduling Issues,
6/28/2025 13:51:39,SLG,DASLEDGEHAMMER,DALSEDGEHAMMER,https://overstat.gg/player/238549/overview,Mysteryz,https://overstat.gg/player/194927/overview,ChosenSky,https://overstat.gg/player/1041472/overview,"Yes, all 3 have",5,Diamond,All PC,Monday,hi
6/29/2025 13:52:20,Phantom,lalliegatorl,lalliegatorl,https://overstat.gg/player/49004.ASTRA%20Alliegator/overview,prxzn,https://overstat.gg/player/1027525.uhPrxzn/overview,wawzi,https://overstat.gg/player/403258.waz%20ee/overview,None of us have played in the VESA Apex Leagues before,5,Masters,"Some PC, some console",Monday,
6/29/2025 15:45:37,H4P,smallguy.,smallguy.,https://overstat.gg/player/1881207/overview,lulululu03,https://overstat.gg/player/553787/overview,kaiden_sch,https://overstat.gg/player/2002386/overview,None of us have played in the VESA Apex Leagues before,5,Diamond,All PC,No Scheduling Issues,
6/29/2025 21:03:37,Raging Guzzlers,avoid219,bsizzles.,https://overstat.gg/player/4013857.Sizzles/overview,eclipsie13,https://overstat.gg/player/2498880.Eclipsie13_TTV/overview,avoid219,https://overstat.gg/player/41157.itsXzavier!/overview,"2 of us have, 1 has not",3,Diamond,All PC,No Scheduling Issues,
6/29/2025 21:38:13,No Peel Rock,hakobo,hakobo,https://overstat.gg/player/1135360.HaKobo/overview,chicagobias,https://overstat.gg/player/1680083.GGMantisToboggan/overview,realboty,https://overstat.gg/player/1135359.baughty/overview,"Yes, all 3 have",4,Platinum,All PC,No Scheduling Issues,"FYI, we were No Peel Cincy & No Peel Chica previously. We are swapping our players around a little so renaming our teams as well."
6/29/2025 22:46:09,Benchwarmers ,Zimm,Zimm,https://overstat.gg/player/897479/overview,Uorax,https://overstat.gg/player/2876487.Uorax/overview,blanK,https://overstat.gg/player/188827/overview,"Yes, all 3 have",5,Masters,All PC,No Scheduling Issues,YE YE WE BACK BABY
6/30/2025 9:10:56,Tiny Timmy's,stonespy946_56549,stonespy946_56549,https://overstat.gg/player/1120359.StoneSpy946/overview,Leven3472,https://overstat.gg/player/3349159.boobert/overview,scarab65,https://overstat.gg/player/1120358.JokingScarab65/overview,"Yes, all 3 have",4,Diamond,"Some PC, some console",No Scheduling Issues,
6/30/2025 21:26:49,LNC,claw.,claw.,https://overstat.gg/player/3723874.JO%20x%20claw/overview,ML_josh,https://overstat.gg/player/3447074.jo_morales7/overview, xipugz , https://overstat.gg/player/100.Midoxiti/overview,"1 of us has, 2 have not",4,Diamond,"Some PC, some console",Monday,
7/1/2025 11:57:26,Top Whiffers,BrandoCommando,BrandoCommando,https://overstat.gg/player/1410480.BrandoCommando/overview,EpicKiller17,https://overstat.gg/player/1628488/overview,Pen5guin,https://overstat.gg/player/1486411.Pen5guin/overview,"Yes, all 3 have",5,Diamond,All PC,No Scheduling Issues,
7/1/2025 12:56:17,Kissing Your Dad's Toes,ColedColedWorld,ColedColedWorld,https://overstat.gg/player/1122065.ColedColedWorld/overview,Nope Rope,https://overstat.gg/player/1120555.Nope%20Rope/overview,ejustice74,https://overstat.gg/player/1120556.ejustice74/overview,"Yes, all 3 have",4,Diamond,All PC,No Scheduling Issues,
7/1/2025 20:54:31,Cantina Esports,Supreme/r3mainz,Supreme,https://overstat.gg/player/753380/overview,Dropt,https://overstat.gg/player/198010/overview,imp,https://overstat.gg/player/753381/overview,"Yes, all 3 have",4,Diamond,All PC,No Scheduling Issues,yuh
7/2/2025 8:48:41,Protato Force,AiymAPotato,AiymAPotato,https://overstat.gg/player/2349993/overview,Dusterbia,https://overstat.gg/player/2435255/overview,AK-Rodzen,https://overstat.gg/player/66784/overview,"1 of us has, 2 have not",5,Diamond,"Some PC, some console",No Scheduling Issues,
7/2/2025 17:33:44,F5 Esports,BloomDion,BloomDion,https://overstat.gg/player/134184.@BloomDion/overview,Shanksoh,https://overstat.gg/player/56033.F5%20%7C%20Shanksoh/overview,Zaphy_,https://overstat.gg/player/27506.F5%20%7C%20Zaphy/overview,"2 of us have, 1 has not",5,Masters,All PC,Wednesday,We play in Skyfire league on Wednesday so we wouldn't be able to play those as we are mid season.
7/2/2025 22:15:45,Pho Real,"anxhny (Gible), Monkadonka (Monka)",Anxhny (Gible),N/A,Monkadonka (Monka),N/A,riceman0314 (Riceman),N/A,None of us have played in the VESA Apex Leagues before,3,Platinum,All PC,No Scheduling Issues,"IGNs: Gible, Monka, and alphabet (unless this has to be discord name)"
7/3/2025 7:46:59,2 Mice 1 Rat,Double_Take,Double_Take,https://overstat.gg/player/1026809/overview,Jaundyy,https://overstat.gg/player/3041798/overview,AceyyyFPS,https://overstat.gg/player/79561/overview,"2 of us have, 1 has not",5,Diamond,All PC,No Scheduling Issues,Div 1 or 2 please. 
7/3/2025 10:49:07,For The Boys,SliceofJAO,SliceOfJAO,https://overstat.gg/player/2531966.FTB%20%7C%20SliceofJAO/overview,Hunkulesss,https://overstat.gg/player/2541774.FTB%20%7C%20Hunkulesss/overview,Steph,https://overstat.gg/player/2541775.FTB%20%7C%20steph/overview,"Yes, all 3 have",5,Diamond,All PC,No Scheduling Issues,
7/3/2025 13:10:50,BattleBuddiez,horizon999,horizon999,https://overstat.gg/player/886566/overview,sgtsoap,https://overstat.gg/player/1554185/overview,justarski,https://overstat.gg/player/3432045/overview,None of us have played in the VESA Apex Leagues before,4,Platinum,All PC,No Scheduling Issues,
7/3/2025 14:04:30,FCKU2,bradyvision,bradyvision,https://overstat.gg/player/1621033.Brady-Vision/overview,chill guy kien,https://overstat.gg/player/999599.chill%20guy%20kien/overview,nick@ni7e,https://overstat.gg/player/2381748.@NickAtNi7e/overview,"2 of us have, 1 has not",4,Platinum,"Some PC, some console",No Scheduling Issues,Hi Zboy
7/3/2025 15:17:56,WhatStorm,OvP Diablo,OvP Diablo,https://overstat.gg/player/28.emp%20soviet/overview,Vpz Hyper,https://overstat.gg/player/2707727.VpZ%20Hyper/overview,Unvaribl,https://overstat.gg/player/3417051.unvaribl/overview,None of us have played in the VESA Apex Leagues before,5,Apex Predator,"Some PC, some console","Monday, Wednesday, Thursday",
7/3/2025 18:57:43,Trash Pandas,sapphッ,sapphッ,https://overstat.gg/player/6259.F5%20SapphireFlamesss%E3%83%83/overview,Krazy23.,Krazy1,luffy420mtl,OGluffy,None of us have played in the VESA Apex Leagues before,2,Platinum,"Some PC, some console",No Scheduling Issues,2 of my players have no record on overstat so I can't find their pages.
7/3/2025 20:02:19,BoysNightOut ,DreadWolf303/KindlyMonkey,Dayo,https://overstat.gg/player/3588505/overview,DreadWolf303,https://overstat.gg/player/2887075/overview,TotalEmpire,https://overstat.gg/player/3097090/overview,"1 of us has, 2 have not",2,Gold,"Some PC, some console",No Scheduling Issues,"KindlyMonkey is managing the team, but not playing for them"
7/3/2025 20:26:40,TBD -,"TakeItEezy, _hurt_",TakeItEezy,https://overstat.gg/player/1100975.YoTakeItEezy/overview,_hurt_,https://overstat.gg/player/239414.Hurt/overview,TBD,TBD,"1 of us has, 2 have not",3,Platinum,"Some PC, some console",No Scheduling Issues,
7/3/2025 22:06:11,HecTic ,hecticstrain,hecticstrain,https://overstat.gg/player/2361695/overview,braydon1757,encrypted8704  no overstat ,Badbanecat1881,R3D Lukos no overstat,"1 of us has, 2 have not",3,Masters,"Some PC, some console",No Scheduling Issues,
7/3/2025 22:36:44,RAGNA,xx.n.o.v.a.xx,xx.n.o.v.a.xx,https://overstat.gg/player/1523456.iiNovationii/overview,rgna_viper,https://overstat.gg/player/3447073.Oniplayr/overview,sheppyk9,https://overstat.gg/player/816993/overview,"2 of us have, 1 has not",3,Diamond,"Some PC, some console",No Scheduling Issues,
7/3/2025 22:56:42,EEPY GANG,asome005,asome005,https://overstat.gg/player/4005747/overview,Lemon509,https://overstat.gg/player/4111960/overview,AS1AN M1KE,https://overstat.gg/player/783016/overview,"1 of us has, 2 have not",3,Platinum,"Some PC, some console",No Scheduling Issues,
7/4/2025 1:38:02,Casual Gooning,artemisgg_,artemisgg_,https://overstat.gg/player/2975811/overview,mootzel,https://overstat.gg/player/2775249/overview,billiardhorn,https://overstat.gg/player/2975809.CG%20BilliardHorn/overview,"Yes, all 3 have",5,Diamond,All PC,No Scheduling Issues,Mootzel played mini league with QP
7/4/2025 2:48:59,Atlantis,@ButterMyBreasWB,ButterMyBreadWB,https://overstat.gg/player/1714435/overview,Brooklynz,https://overstat.gg/player/205268/overview,Dom,https://overstat.gg/player/186443/overview,"2 of us have, 1 has not",5,Diamond,"Some PC, some console",No Scheduling Issues,is there anyway to have a 4th player on stand by
7/4/2025 10:58:43,Revive and Repeat,Hurt,Hurt,https://overstat.gg/player/239414.Hurt/overview,Fear,https://overstat.gg/player/4207136.uFears/overview,TakeItEazy,https://overstat.gg/player/1100975.YoTakeItEezy/overview,"2 of us have, 1 has not",4,Diamond,"Some PC, some console",No Scheduling Issues,
7/14/2025 17:48:17,Kyouki,SpillSauce,SpillSauce,https://overstat.gg/player/1645221/overview,k.ne,https://overstat.gg/player/18758/overview, .m1tsuki.,https://overstat.gg/player/1214191/overview,None of us have played in the VESA Apex Leagues before,5,Masters,All PC,No Scheduling Issues,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,75,,,,,
